YearsCodePro,ConvertedCompYearly
24.0,113334.0
25.0,132000.0
6.0,48333.0
6.0,22272.0
1.0,1120.0
15.0,27247.0
9.0,14356.0
8.0,165000.0
12.0,131155.0
7.0,73724.0
10.0,132132.0
1.0,4717.0
20.0,175000.0
24.0,220000.0
8.0,18700.0
20.0,60000.0
5.0,32222.0
7.0,250000.0
26.0,104721.0
12.0,74239.0
6.0,120000.0
6.0,26363.0
2.0,359.0
1.0,19820.0
20.0,118147.0
3.0,42095.0
20.0,107406.0
25.0,108093.0
2.0,47520.0
13.0,85846.0
12.0,96666.0
8.0,125000.0
20.0,132.0
9.0,70008.0
6.0,35444.0
2.0,14675.0
8.0,200000.0
10.0,102950.0
3.0,70193.0
19.0,75184.0
25.0,102950.0
12.0,107406.0
4.0,112309.0
3.0,31148.0
10.0,10794.0
21.0,23927.0
28.0,52122.0
20.0,54351.0
20.0,86785.0
10.0,76821.0
3.0,24000.0
5.0,14298.0
7.0,250000.0
14.0,80555.0
12.0,64444.0
10.0,139628.0
29.0,33941.0
25.0,85925.0
8.0,66592.0
25.0,47568.0
30.0,72641.0
3.0,56448.0
27.0,184793.0
3.0,67666.0
2.0,13092.0
4.0,41392.0
9.0,195457.0
16.0,171850.0
9.0,115000.0
13.0,74400.0
5.0,64732.0
3.0,1200.0
12.0,54728.0
21.0,80555.0
6.0,12500.0
22.0,64444.0
8.0,88912.0
1.0,87429.0
5.0,51555.0
8.0,71962.0
1.0,42962.0
35.0,67938.0
3.0,9690.0
8.0,64444.0
12.0,42701.0
8.0,30884.0
3.0,9408.0
5.0,48333.0
4.0,57230.0
2.0,10767.0
29.0,172802.0
18.0,27525.0
38.0,129602.0
5.0,24409.0
2.0,72673.0
2.0,53703.0
5.0,95819.0
8.0,53452.0
10.0,53703.0
5.0,44037.0
5.0,110000.0
4.0,34748.0
29.0,107006.0
20.0,81663.0
6.0,31822.0
14.0,268515.0
4.0,37592.0
7.0,37061.0
22.0,190000.0
1.0,89134.0
2.0,30074.0
2.0,28149.0
15.0,113851.0
3.0,4785.0
1.0,8374.0
4.0,61651.0
9.0,93591.0
30.0,82802.0
10.0,87841.0
12.0,64603.0
2.0,51555.0
5.0,133700.0
7.0,60147.0
9.0,59073.0
7.0,111417.0
29.0,85846.0
2.0,20407.0
10.0,54777.0
4.0,18548.0
4.0,8964.0
13.0,77332.0
22.0,96666.0
7.0,4785.0
7.0,120000.0
8.0,68310.0
3.0,42962.0
10.0,1196.0
8.0,114649.0
6.0,83777.0
8.0,17945.0
2.0,75184.0
5.0,125000.0
15.0,70008.0
30.0,229298.0
2.0,38666.0
2.0,5982.0
12.0,89147.0
26.0,55851.0
6.0,130000.0
7.0,44769.0
10.0,128887.0
10.0,112777.0
7.0,134921.0
29.0,74873.0
2.0,44586.0
8.0,67227.0
7.0,61958.0
15.0,102504.0
13.0,53703.0
23.0,114649.0
7.0,40676.0
27.0,161554.0
5.0,53328.0
5.0,49493.0
2.0,4079.0
26.0,105732.0
10.0,57999.0
5.0,25563.0
2.0,14356.0
9.0,118147.0
10.0,51173.0
6.0,3949.0
15.0,105410.0
18.0,91295.0
4.0,2650.0
16.0,45607.0
11.0,75184.0
6.0,64444.0
2.0,39721.0
1.0,17991.0
28.0,72110.0
21.0,74400.0
6.0,80555.0
20.0,77707.0
15.0,76637.0
3.0,13791.0
3.0,1860.0
2.0,60000.0
4.0,54047.0
5.0,83777.0
6.0,79481.0
2.0,64444.0
19.0,148648.0
5.0,77332.0
5.0,50481.0
3.0,20055.0
9.0,86401.0
3.0,43312.0
10.0,188890.0
19.0,101617.0
3.0,2600.0
5.0,62296.0
2.0,44037.0
6.0,64444.0
2.0,38666.0
25.0,62296.0
1.0,32222.0
4.0,50915.0
5.0,62500.0
7.0,86999.0
5.0,257.0
10.0,110000.0
6.0,33384.0
5.0,19889.0
2.0,5384.0
2.0,26852.0
12.0,51935.0
25.0,80555.0
2.0,69814.0
20.0,54777.0
7.0,46684.0
9.0,86999.0
3.0,35890.0
1.0,36914.0
16.0,88035.0
1.0,17913.0
3.0,12152.0
4.0,47854.0
2.0,44037.0
7.0,32222.0
5.0,40814.0
2.0,19849.0
1.0,45784.0
6.0,122559.0
33.0,147496.0
2.0,41574.0
27.0,112312.0
2.0,1276.0
10.0,75184.0
15.0,34370.0
3.0,32759.0
6.0,85925.0
2.0,45478.0
2.0,20944.0
2.0,74873.0
6.0,59073.0
10.0,60147.0
8.0,63720.0
9.0,105706.0
1.0,32222.0
16.0,222929.0
20.0,3974.0
5.0,57999.0
8.0,75184.0
4.0,53703.0
12.0,62000.0
1.0,43616.0
12.0,108587.0
16.0,69814.0
20.0,47778.0
19.0,38666.0
13.0,64444.0
4.0,40814.0
2.0,5184.0
25.0,229298.0
14.0,64444.0
5.0,65518.0
6.0,37760.0
4.0,64444.0
3.0,36000.0
2.0,32222.0
1.0,15600.0
5.0,57999.0
2.0,114000.0
34.0,102036.0
20.0,123517.0
9.0,88073.0
9.0,247034.0
3.0,24650.0
6.0,82703.0
1.0,14353.0
19.0,53943.0
20.0,53703.0
2.0,21481.0
12.0,145222.0
12.0,61046.0
8.0,80555.0
5.0,155984.0
5.0,155984.0
10.0,64444.0
8.0,95541.0
14.0,91295.0
5.0,70063.0
7.0,80488.0
3.0,29000.0
5.0,64444.0
1.0,17295.0
16.0,69814.0
14.0,48333.0
2.0,21534.0
14.0,48999.0
8.0,29610.0
11.0,75184.0
6.0,85597.0
5.0,73036.0
2.0,1933.0
40.0,131210.0
2.0,53703.0
8.0,91295.0
2.0,12000.0
6.0,102036.0
3.0,50266.0
42.0,60000.0
2.0,70888.0
6.0,86999.0
6.0,24000.0
4.0,72421.0
7.0,51555.0
1.0,44586.0
4.0,41263.0
11.0,54923.0
3.0,53503.0
4.0,65605.0
7.0,61570.0
3.0,26852.0
6.0,1020.0
11.0,104399.0
11.0,77332.0
3.0,41888.0
10.0,100275.0
9.0,66592.0
6.0,34907.0
2.0,9636.0
18.0,118147.0
7.0,59073.0
28.0,55851.0
27.0,140127.0
9.0,53503.0
10.0,60265.0
11.0,64444.0
4.0,66592.0
26.0,101910.0
25.0,75184.0
24.0,233975.0
2.0,9571.0
10.0,53703.0
10.0,19479.0
2.0,66242.0
10.0,69814.0
25.0,146496.0
3.0,55851.0
3.0,37592.0
9.0,48333.0
10.0,101910.0
3.0,60000.0
16.0,81077.0
7.0,61222.0
8.0,66592.0
27.0,82802.0
19.0,242037.0
1.0,16134.0
5.0,40336.0
3.0,10767.0
13.0,30914.0
11.0,112239.0
8.0,62639.0
23.0,250000.0
6.0,45111.0
2.0,13685.0
19.0,76433.0
1.0,50955.0
5.0,42962.0
2.0,4307.0
10.0,49407.0
4.0,52629.0
7.0,1292.0
9.0,49407.0
1.0,31148.0
18.0,152191.0
2.0,191082.0
3.0,9571.0
6.0,83777.0
5.0,76433.0
8.0,102036.0
6.0,48333.0
4.0,58598.0
25.0,150413.0
10.0,61222.0
8.0,15130.0
1.0,1504.0
17.0,54777.0
11.0,89172.0
5.0,44544.0
12.0,85925.0
10.0,11963.0
5.0,85925.0
1.0,32222.0
9.0,91719.0
26.0,53703.0
5.0,75184.0
5.0,64670.0
1.0,2685.0
7.0,38666.0
4.0,128887.0
3.0,22555.0
7.0,3949.0
2.0,21200.0
2.0,8909.0
17.0,56051.0
14.0,80555.0
27.0,177069.0
7.0,39740.0
20.0,56022.0
6.0,4170.0
4.0,49192.0
2.0,25777.0
3.0,97143.0
3.0,50539.0
1.0,21481.0
3.0,14168.0
24.0,44818.0
3.0,54777.0
15.0,102036.0
8.0,53703.0
2.0,5696.0
17.0,67021.0
19.0,85925.0
11.0,44586.0
4.0,53703.0
8.0,91295.0
15.0,98814.0
15.0,94517.0
6.0,12642.0
8.0,69814.0
5.0,38129.0
5.0,70063.0
10.0,107406.0
2.0,250.0
6.0,80555.0
6.0,43285.0
11.0,133700.0
10.0,2823.0
7.0,59817.0
17.0,65514.0
8.0,57754.0
13.0,108587.0
6.0,80555.0
5.0,56400.0
2.0,24703.0
6.0,11963.0
5.0,67943.0
7.0,11923.0
1.0,21481.0
24.0,13963.0
10.0,77332.0
31.0,180000.0
9.0,55273.0
6.0,27175.0
22.0,70888.0
6.0,74873.0
32.0,127388.0
11.0,96666.0
1.0,85925.0
8.0,91295.0
13.0,73036.0
23.0,91295.0
13.0,50955.0
15.0,138157.0
3.0,5982.0
5.0,72000.0
12.0,102036.0
26.0,50955.0
23.0,64444.0
16.0,64444.0
43.0,720000.0
2.0,23735.0
11.0,48333.0
2.0,30074.0
6.0,107406.0
6.0,84961.0
3.0,1196.0
12.0,17945.0
1.0,60147.0
8.0,41192.0
5.0,95819.0
6.0,22409.0
3.0,5982.0
3.0,37592.0
4.0,10767.0
11.0,127388.0
16.0,64444.0
4.0,8614.0
2.0,4785.0
1.0,64444.0
22.0,44757.0
4.0,103000.0
13.0,4343.0
27.0,189409.0
13.0,56917.0
2.0,24166.0
4.0,3946.0
15.0,44037.0
30.0,75184.0
20.0,60092.0
12.0,85846.0
17.0,89147.0
28.0,83556.0
8.0,124840.0
27.0,107406.0
15.0,80555.0
2.0,17772.0
15.0,59073.0
2.0,64444.0
20.0,211692.0
1.0,30573.0
10.0,130000.0
10.0,161109.0
6.0,64444.0
9.0,128887.0
3.0,64444.0
2.0,64444.0
20.0,120000.0
21.0,53797.0
7.0,20140.0
11.0,78183.0
7.0,62296.0
11.0,34370.0
3.0,31978.0
13.0,61866.0
3.0,66242.0
26.0,85925.0
2.0,10767.0
6.0,118082.0
8.0,50400.0
12.0,24918.0
6.0,80555.0
2.0,20364.0
11.0,36697.0
10.0,10741.0
3.0,40814.0
8.0,126000.0
2.0,5378.0
34.0,109000.0
6.0,65343.0
3.0,76000.0
11.0,143924.0
5.0,62296.0
1.0,4307.0
5.0,15037.0
2.0,5527.0
2.0,64444.0
2.0,61146.0
10.0,48977.0
5.0,3884.0
4.0,55933.0
11.0,48428.0
40.0,102950.0
2.0,40814.0
3.0,7178.0
2.0,54777.0
1.0,45111.0
23.0,93443.0
20.0,63694.0
18.0,124787.0
5.0,54053.0
2.0,91295.0
4.0,29546.0
17.0,48333.0
1.0,21717.0
8.0,36532.0
24.0,191082.0
30.0,128887.0
34.0,4.0
2.0,5735.0
20.0,157887.0
15.0,160000.0
5.0,4833.0
34.0,51172.0
5.0,7153.0
5.0,66592.0
2.0,21777.0
26.0,100000.0
24.0,128887.0
20.0,49165.0
6.0,19903.0
6.0,76307.0
9.0,96666.0
6.0,62000.0
25.0,95000.0
3.0,40764.0
5.0,7385.0
14.0,180.0
6.0,70368.0
12.0,61866.0
5.0,37592.0
20.0,85925.0
6.0,2473.0
30.0,167194.0
10.0,104732.0
2.0,25777.0
2.0,3554.0
8.0,149299.0
1.0,32222.0
10.0,214812.0
28.0,125665.0
10.0,109984.0
6.0,30074.0
8.0,48333.0
5.0,41888.0
3.0,53703.0
10.0,121444.0
5.0,64444.0
1.0,144.0
20.0,33879.0
3.0,82000.0
5.0,79.0
5.0,22555.0
2.0,12083.0
35.0,92492.0
34.0,150369.0
12.0,31105.0
8.0,90221.0
11.0,64444.0
10.0,104000.0
7.0,19302.0
9.0,91295.0
8.0,13421.0
15.0,104458.0
3.0,95592.0
8.0,71962.0
20.0,89172.0
5.0,57248.0
20.0,63644.0
4.0,938.0
25.0,59073.0
2.0,47692.0
21.0,42962.0
18.0,72898.0
15.0,120379.0
6.0,75434.0
5.0,100000.0
16.0,139628.0
18.0,85925.0
1.0,26852.0
5.0,34907.0
10.0,82703.0
6.0,64444.0
2.0,32222.0
23.0,59073.0
39.0,51544.0
6.0,161109.0
2.0,6512.0
10.0,55247.0
11.0,98000.0
2.0,38000.0
13.0,107406.0
4.0,32222.0
10.0,144842.0
14.0,107406.0
15.0,110000.0
2.0,32.0
14.0,112592.0
1.0,140000.0
14.0,47854.0
3.0,28801.0
5.0,34370.0
14.0,25735.0
37.0,133757.0
8.0,14919.0
8.0,35890.0
8.0,1975.0
6.0,53703.0
19.0,43481.0
2.0,10070.0
15.0,135000.0
8.0,155429.0
21.0,133700.0
13.0,71538.0
4.0,20210.0
17.0,107406.0
30.0,87231.0
9.0,69426.0
27.0,145000.0
8.0,17945.0
7.0,68169.0
25.0,45111.0
4.0,45111.0
10.0,43201.0
2.0,23629.0
7.0,45111.0
3.0,52461.0
43.0,50000.0
5.0,40863.0
6.0,53703.0
12.0,122559.0
2.0,14400.0
4.0,94748.0
7.0,63380.0
6.0,42962.0
2.0,100000.0
1.0,20000.0
9.0,21534.0
2.0,72000.0
11.0,475000.0
5.0,15000.0
6.0,84034.0
20.0,140127.0
1.0,37592.0
1.0,14040.0
17.0,76433.0
2.0,2930.0
5.0,18000.0
10.0,90000.0
7.0,47557.0
7.0,6723.0
6.0,42962.0
10.0,160000.0
20.0,96511.0
2.0,52000.0
11.0,130000.0
36.0,185000.0
17.0,63033.0
10.0,70000.0
14.0,76433.0
5.0,29000.0
6.0,66592.0
3.0,4785.0
13.0,175000.0
14.0,160000.0
12.0,48333.0
36.0,341000.0
2.0,98089.0
3.0,29696.0
3.0,20944.0
26.0,96666.0
10.0,46135.0
8.0,61513.0
18.0,8000.0
3.0,28667.0
2.0,296.0
5.0,126500.0
23.0,198198.0
3.0,53703.0
12.0,130000.0
1.0,50885.0
4.0,57999.0
10.0,240000.0
6.0,45111.0
8.0,107406.0
2.0,41697.0
20.0,71538.0
14.0,52216.0
3.0,45433.0
4.0,44586.0
5.0,39503.0
2.0,46917.0
6.0,11963.0
10.0,85925.0
8.0,111417.0
12.0,47259.0
3.0,59608.0
20.0,118147.0
2.0,11850.0
5.0,120000.0
9.0,37592.0
3.0,36884.0
3.0,25.0
24.0,161109.0
8.0,56917.0
7.0,42962.0
9.0,48333.0
7.0,48428.0
11.0,675000.0
1.0,70000.0
13.0,89494.0
8.0,54777.0
3.0,1196.0
13.0,152865.0
5.0,7800.0
12.0,108280.0
7.0,35444.0
10.0,90000.0
5.0,50000.0
4.0,37055.0
2.0,12000.0
2.0,23092.0
9.0,48333.0
1.0,70.0
13.0,49563.0
1.0,52339.0
4.0,32222.0
10.0,79481.0
12.0,38666.0
4.0,64570.0
10.0,38666.0
3.0,83777.0
2.0,26089.0
35.0,128887.0
5.0,61222.0
3.0,23697.0
2.0,65424.0
9.0,165000.0
4.0,27599.0
40.0,350000.0
8.0,52771.0
5.0,19333.0
5.0,57180.0
10.0,128887.0
10.0,30933.0
14.0,44147.0
30.0,107406.0
16.0,46622.0
9.0,90000.0
8.0,85925.0
7.0,44037.0
34.0,150000.0
2.0,77000.0
15.0,105258.0
21.0,200000.0
5.0,260000.0
1.0,56700.0
17.0,128887.0
16.0,45199.0
3.0,18276.0
10.0,53703.0
18.0,41888.0
6.0,85925.0
11.0,222834.0
6.0,55851.0
34.0,180000.0
20.0,569.0
2.0,82058.0
4.0,53703.0
12.0,26890.0
34.0,77332.0
1.0,53703.0
3.0,12889.0
5.0,14356.0
1.0,4833.0
19.0,53703.0
30.0,63694.0
25.0,53703.0
9.0,122559.0
11.0,205000.0
4.0,26852.0
8.0,148221.0
4.0,50481.0
6.0,96000.0
26.0,102036.0
3.0,62210.0
12.0,145000.0
2.0,54000.0
2.0,60000.0
7.0,48333.0
6.0,1933.0
7.0,14000.0
17.0,75184.0
6.0,33296.0
1.0,80000.0
33.0,99099.0
19.0,145000.0
3.0,24000.0
4.0,89134.0
8.0,68653.0
40.0,158402.0
6.0,32345.0
3.0,190000.0
6.0,48333.0
16.0,300000.0
3.0,1750000.0
25.0,108000.0
11.0,210000.0
28.0,160000.0
10.0,69814.0
7.0,1629.0
6.0,61222.0
8.0,25000.0
2.0,21419.0
6.0,53703.0
6.0,38742.0
4.0,76000.0
1.0,26852.0
8.0,91295.0
5.0,1688.0
3.0,73145.0
2.0,36942.0
2.0,160000.0
5.0,48333.0
5.0,85536.0
15.0,18649.0
10.0,150000.0
26.0,250000.0
6.0,140000.0
13.0,18000.0
5.0,73895.0
1.0,16111.0
7.0,94501.0
13.0,200000.0
3.0,8475.0
9.0,27973.0
3.0,85925.0
3.0,93000.0
36.0,68740.0
8.0,50138.0
2.0,30700.0
24.0,77332.0
2.0,83000.0
16.0,150000.0
15.0,165000.0
8.0,63694.0
15.0,160347.0
8.0,123732.0
2.0,112000.0
3.0,27595.0
14.0,382164.0
2.0,27516.0
15.0,50000.0
8.0,80555.0
25.0,129524.0
23.0,59073.0
4.0,72693.0
25.0,63694.0
8.0,110000.0
5.0,66242.0
11.0,58154.0
38.0,107406.0
7.0,2148.0
7.0,41963.0
1.0,8913.0
8.0,145084.0
2.0,3785.0
3.0,80000.0
30.0,167.0
5.0,64444.0
19.0,67967.0
2.0,29299.0
4.0,5212.0
2.0,41697.0
2.0,27461.0
2.0,1120.0
11.0,712801.0
10.0,38645.0
17.0,27516.0
13.0,170000.0
4.0,72611.0
4.0,130000.0
24.0,160000.0
26.0,105000.0
9.0,80000.0
12.0,20834.0
12.0,259000.0
22.0,382164.0
3.0,163000.0
10.0,10741.0
3.0,12000.0
13.0,32089.0
6.0,6000.0
6.0,50000.0
3.0,37592.0
7.0,71962.0
10.0,43155.0
4.0,44544.0
12.0,94517.0
2.0,40000.0
11.0,46507.0
6.0,54777.0
34.0,286623.0
7.0,205000.0
5.0,75184.0
4.0,16111.0
20.0,56.0
12.0,60000.0
25.0,120000.0
2.0,7733.0
3.0,22746.0
10.0,235000.0
10.0,118147.0
3.0,44567.0
6.0,71962.0
11.0,35444.0
34.0,90866.0
5.0,32222.0
9.0,127388.0
21.0,140127.0
8.0,95026.0
35.0,114461.0
2.0,22800.0
5.0,100000.0
28.0,107406.0
6.0,36000.0
5.0,5099.0
10.0,59073.0
4.0,63644.0
17.0,76242.0
4.0,300000.0
18.0,71962.0
4.0,170000.0
4.0,62574.0
3.0,56700.0
4.0,105405.0
11.0,140000.0
4.0,9324.0
12.0,70063.0
9.0,230000.0
7.0,120000.0
32.0,54.0
7.0,122000.0
3.0,19747.0
28.0,140127.0
4.0,160000.0
2.0,35545.0
3.0,9063.0
15.0,44757.0
1.0,2869.0
2.0,29696.0
15.0,100000.0
14.0,107563.0
1.0,4139.0
8.0,125000.0
2.0,120000.0
2.0,37592.0
12.0,51555.0
16.0,190000.0
8.0,42519.0
24.0,95541.0
2.0,34557.0
5.0,134000.0
25.0,150000.0
15.0,178343.0
5.0,10600.0
12.0,178343.0
12.0,61710.0
34.0,87231.0
20.0,29644.0
30.0,190000.0
17.0,28197.0
1.0,2606.0
5.0,59073.0
1.0,173.0
26.0,105000.0
5.0,15553.0
8.0,87231.0
8.0,47474.0
12.0,129961.0
7.0,29909.0
10.0,165000.0
9.0,350000.0
5.0,165000.0
5.0,8314.0
2.0,15722.0
4.0,42962.0
21.0,150413.0
7.0,59241.0
40.0,105846.0
7.0,96000.0
2.0,40089.0
30.0,180000.0
16.0,215000.0
40.0,34370.0
9.0,41000.0
15.0,180000.0
12.0,185000.0
10.0,123566.0
10.0,150000.0
8.0,96666.0
3.0,54520.0
8.0,80555.0
15.0,62000.0
2.0,32222.0
16.0,134258.0
3.0,37778.0
4.0,38666.0
7.0,87231.0
15.0,67135.0
5.0,69814.0
3.0,91295.0
3.0,74873.0
3.0,40814.0
18.0,91295.0
2.0,90000.0
13.0,133320.0
22.0,72693.0
8.0,72000.0
8.0,104000.0
33.0,64444.0
7.0,118000.0
26.0,131210.0
8.0,24243.0
2.0,120000.0
4.0,44818.0
30.0,65000.0
5.0,53317.0
10.0,70063.0
2.0,80000.0
5.0,51555.0
19.0,80555.0
6.0,230000.0
6.0,1234.0
4.0,140000.0
17.0,121000.0
3.0,100000.0
1.0,5924.0
5.0,105000.0
2.0,7597.0
15.0,180000.0
3.0,65000.0
7.0,2222.0
15.0,130000.0
3.0,53000.0
5.0,3.0
43.0,120000.0
17.0,68677.0
3.0,83597.0
1.0,1462.0
7.0,54000.0
7.0,83000.0
7.0,107406.0
18.0,292992.0
5.0,15140.0
5.0,30000.0
20.0,180000.0
2.0,57.0
12.0,85925.0
9.0,120125.0
3.0,100000.0
25.0,64444.0
32.0,93601.0
8.0,187961.0
6.0,61222.0
5.0,117000.0
30.0,96855.0
9.0,89172.0
2.0,91250.0
15.0,400000.0
4.0,77213.0
6.0,69814.0
1.0,13758.0
10.0,13054.0
10.0,12739.0
5.0,61866.0
3.0,3949.0
12.0,100000.0
4.0,130000.0
9.0,42962.0
8.0,34096.0
3.0,29057.0
4.0,170000.0
12.0,130000.0
32.0,150000.0
18.0,230000.0
9.0,75000.0
5.0,35444.0
1.0,110000.0
6.0,84232.0
15.0,153198.0
3.0,32000.0
10.0,6689.0
13.0,89087.0
18.0,172000.0
3.0,9571.0
6.0,70351.0
14.0,103110.0
5.0,70000.0
17.0,51284.0
6.0,52629.0
23.0,105732.0
26.0,181732.0
15.0,1234.0
20.0,182000.0
6.0,125000.0
5.0,10767.0
4.0,57601.0
10.0,30024.0
2.0,29696.0
8.0,189222.0
9.0,55851.0
10.0,66377.0
7.0,250000.0
3.0,77873.0
12.0,128887.0
30.0,150000.0
8.0,100000.0
3.0,47763.0
31.0,200000.0
25.0,106132.0
10.0,40134.0
9.0,57624.0
19.0,104732.0
18.0,230000.0
6.0,116309.0
23.0,69814.0
2.0,325752.0
8.0,122000.0
20.0,35433.0
2.0,130000.0
18.0,107406.0
32.0,200000.0
4.0,17903.0
2.0,67000.0
2.0,15075.0
3.0,95000.0
1.0,48000.0
19.0,57999.0
27.0,145000.0
7.0,208000.0
1.0,40000.0
5.0,15466.0
9.0,162000.0
5.0,115000.0
5.0,46185.0
7.0,64444.0
10.0,115615.0
35.0,58598.0
7.0,12188.0
3.0,200000.0
26.0,90000.0
7.0,105000.0
12.0,32635.0
18.0,95541.0
14.0,81629.0
20.0,1074062.0
5.0,150000.0
10.0,106000.0
2.0,48489.0
10.0,93443.0
10.0,63694.0
3.0,145000.0
6.0,63549.0
2.0,26852.0
5.0,1975.0
8.0,3800.0
10.0,222500.0
13.0,123517.0
12.0,70000.0
2.0,4443.0
5.0,132132.0
4.0,37200.0
5.0,25777.0
15.0,24489.0
21.0,46370.0
31.0,43.0
30.0,133000.0
5.0,135000.0
26.0,69496.0
8.0,45000.0
14.0,80555.0
5.0,72000.0
6.0,53703.0
8.0,127388.0
12.0,80000.0
3.0,30000.0
5.0,120000.0
42.0,136000.0
33.0,3730.0
2.0,79235.0
3.0,77000.0
5.0,69814.0
10.0,80000.0
3.0,85051.0
4.0,53703.0
3.0,13054.0
6.0,75000.0
8.0,105000.0
5.0,2237846.0
11.0,63600.0
6.0,37026.0
11.0,36000.0
9.0,78000.0
5.0,69814.0
10.0,62000.0
6.0,14131.0
30.0,636939.0
1.0,45000.0
11.0,1974.0
9.0,210000.0
2.0,40764.0
5.0,41888.0
19.0,214812.0
10.0,160000.0
8.0,174000.0
12.0,50885.0
6.0,80123.0
4.0,48333.0
10.0,130847.0
7.0,167000.0
30.0,215000.0
10.0,74239.0
20.0,128887.0
4.0,120000.0
3.0,42095.0
22.0,102036.0
7.0,98814.0
18.0,111702.0
5.0,99500.0
35.0,61564.0
3.0,17687.0
9.0,75184.0
16.0,73036.0
24.0,250000.0
11.0,334251.0
3.0,71238.0
15.0,132132.0
2.0,150369.0
16.0,86394.0
2.0,24499.0
15.0,120000.0
18.0,180000.0
2.0,56051.0
16.0,74000.0
2.0,30000.0
5.0,29677.0
4.0,115000.0
34.0,144000.0
8.0,26322.0
4.0,48407.0
1.0,21381.0
12.0,46622.0
10.0,64444.0
6.0,60000.0
3.0,37.0
12.0,114000.0
17.0,65000.0
3.0,105000.0
3.0,68740.0
4.0,26852.0
8.0,403000.0
1.0,1000.0
1.0,429.0
2.0,180000.0
8.0,95400.0
17.0,120000.0
18.0,86.0
10.0,98000.0
11.0,200000.0
10.0,68300.0
2.0,47259.0
16.0,80555.0
5.0,17736.0
11.0,29838.0
12.0,190000.0
4.0,38666.0
4.0,128000.0
14.0,128949.0
3.0,39947.0
34.0,116309.0
12.0,61866.0
11.0,76307.0
10.0,118000.0
4.0,49200.0
5.0,32222.0
25.0,250000.0
12.0,75000.0
8.0,146496.0
14.0,61062.0
5.0,16173.0
7.0,55645.0
14.0,133631.0
15.0,59710.0
5.0,93000.0
17.0,63694.0
23.0,76821.0
2.0,115000.0
12.0,46995.0
21.0,240000.0
1.0,60000.0
2.0,60000.0
14.0,80555.0
20.0,100000.0
7.0,103000.0
2.0,180000.0
13.0,63064.0
8.0,150000.0
9.0,240000.0
7.0,72693.0
16.0,130000.0
1.0,4843.0
9.0,10000.0
2.0,326.0
10.0,66877.0
3.0,14256.0
43.0,98000.0
8.0,54442.0
2.0,14810.0
3.0,33613.0
14.0,152865.0
15.0,39740.0
10.0,1200000.0
15.0,64444.0
2.0,1037.0
15.0,112312.0
7.0,140000.0
17.0,115000.0
35.0,150000.0
40.0,182000.0
8.0,68000.0
3.0,70000.0
28.0,12000.0
2.0,70000.0
8.0,30000.0
6.0,65000.0
9.0,1037.0
13.0,107406.0
8.0,48407.0
16.0,50.0
6.0,77332.0
11.0,59608.0
12.0,150000.0
2.0,75000.0
9.0,192000.0
2.0,591.0
10.0,1925.0
21.0,84851.0
18.0,9302.0
6.0,113000.0
17.0,147496.0
3.0,92799.0
20.0,99099.0
5.0,60000.0
3.0,68740.0
6.0,120000.0
15.0,50915.0
5.0,93591.0
2.0,130000.0
11.0,86254.0
10.0,180000.0
8.0,189002.0
15.0,285000.0
5.0,864.0
10.0,600000.0
4.0,42000.0
5.0,14919.0
21.0,400000.0
7.0,78407.0
9.0,129000.0
5.0,150000.0
1.0,180000.0
31.0,250000.0
4.0,5581.0
19.0,133757.0
4.0,19873.0
15.0,64444.0
12.0,78000.0
10.0,135000.0
9.0,22700.0
3.0,9789.0
41.0,85925.0
7.0,40000.0
30.0,130541.0
4.0,48000.0
5.0,94420.0
19.0,140000.0
6.0,66877.0
2.0,140000.0
6.0,9192.0
5.0,79279.0
7.0,21534.0
14.0,26406.0
27.0,16712.0
6.0,140000.0
16.0,99099.0
5.0,280.0
34.0,350000.0
30.0,5152.0
15.0,83598.0
18.0,198198.0
13.0,300000.0
12.0,64848.0
12.0,120000.0
10.0,52831.0
7.0,200000.0
10.0,190000.0
24.0,143000.0
4.0,120000.0
8.0,41694.0
8.0,120000.0
12.0,141751.0
28.0,67602.0
7.0,79279.0
11.0,109039.0
6.0,90000.0
12.0,77435.0
9.0,79894.0
12.0,76205.0
3.0,18000.0
3.0,200000.0
25.0,184000.0
28.0,65907.0
4.0,49431.0
12.0,145000.0
8.0,170000.0
13.0,101770.0
15.0,95796.0
20.0,100420.0
14.0,37061.0
28.0,210000.0
10.0,90866.0
11.0,280000.0
10.0,18010.0
8.0,72693.0
7.0,2695.0
15.0,170000.0
13.0,151000.0
5.0,13427.0
7.0,79962.0
2.0,10171.0
4.0,32400.0
13.0,200000.0
19.0,73566.0
2.0,24000.0
1.0,8230.0
14.0,120000.0
15.0,181732.0
46.0,150000.0
10.0,17945.0
3.0,38839.0
3.0,55311.0
10.0,123.0
6.0,264264.0
2.0,7075.0
6.0,11963.0
6.0,51656.0
7.0,9715.0
12.0,123419.0
2.0,13000.0
4.0,12237.0
7.0,51051.0
2.0,67000.0
2.0,7178.0
8.0,26852.0
8.0,21534.0
1.0,15951.0
2.0,57999.0
11.0,153400.0
4.0,73420.0
24.0,140000.0
7.0,19973.0
10.0,159000.0
24.0,95796.0
3.0,71351.0
13.0,80000.0
9.0,64444.0
2.0,637.0
14.0,64444.0
2.0,3517.0
5.0,40036.0
13.0,60000.0
6.0,105405.0
4.0,26331.0
2.0,8374.0
2.0,10169.0
7.0,25434.0
6.0,3250.0
20.0,400000.0
5.0,5982.0
8.0,89134.0
6.0,102036.0
